"wdpaid","wdpa_pid","name","iso3","country","2004","2005","2006","2007","2008","2010","2011","2012","2013","2014","2015","2016","2017"
555512184,"555512184","Daisy Bank/Nelson Island","USA","United States of America",NA,NA,NA,NA,NA,NA,65.9606018066,65.9606018066,65.9606018066,65.9606018066,NA,NA,NA
555512185,"555512185","Davidson Seamount","USA","United States of America",NA,NA,NA,NA,NA,NA,2012.58,2012.58,2012.58,2012.58,NA,NA,NA
555512186,"555512186","Deepwater off Coos Bay","USA","United States of America",NA,NA,NA,NA,NA,NA,564.844970703,564.844970703,564.844970703,564.844970703,NA,NA,NA
555512187,"555512187","Delgada Canyon","USA","United States of America",NA,NA,NA,NA,NA,NA,40.7731018066,40.7731018066,40.7731018066,40.7731018066,NA,NA,NA
555512188,"555512188","East San Lucia Bank","USA","United States of America",NA,NA,NA,NA,NA,NA,273.194000244,273.194000244,273.194000244,273.194000244,NA,NA,NA
555512189,"555512189","Eel River Canyon","USA","United States of America",NA,NA,NA,NA,NA,NA,869.968994141,869.968994141,869.968994141,869.968994141,NA,NA,NA
555512190,"555512190","Farallon Islands/Fanny Shoal","USA","United States of America",NA,NA,NA,NA,NA,NA,143.276000977,143.276000977,143.276000977,143.276000977,NA,NA,NA
555512191,"555512191","Footprint","USA","United States of America",NA,NA,NA,NA,NA,NA,69.8209991455,69.8209991455,69.8209991455,69.8209991455,NA,NA,NA
555512192,"555512192","Grays Canyon","USA","United States of America",NA,NA,NA,NA,NA,NA,164.141998291,164.141998291,164.141998291,164.141998291,NA,NA,NA
555512193,"555512193","Gull Island","USA","United States of America",NA,NA,NA,NA,NA,NA,90.7853012085,90.7853012085,90.7853012085,90.7853012085,NA,NA,NA
555512194,"555512194","Half Moon Bay","USA","United States of America",NA,NA,NA,NA,NA,NA,128.613998413,128.613998413,128.613998413,128.613998413,NA,NA,NA
555512195,"555512195","Harris Point","USA","United States of America",NA,NA,NA,NA,NA,NA,130.134994507,130.134994507,130.134994507,130.134994507,NA,NA,NA
555512196,"555512196","Heceta Bank","USA","United States of America",NA,NA,NA,NA,NA,NA,422.678009033,422.678009033,422.678009033,422.678009033,NA,NA,NA
555512197,"555512197","Hidden Reef/Kidney Bank","USA","United States of America",NA,NA,NA,NA,NA,NA,773.443969727,773.443969727,773.443969727,773.443969727,NA,NA,NA
555512198,"555512198","Judith Rock","USA","United States of America",NA,NA,NA,NA,NA,NA,11.918800354,11.918800354,11.918800354,11.918800354,NA,NA,NA
555512199,"555512199","Mendocino Ridge","USA","United States of America",NA,NA,NA,NA,NA,NA,1863.84997559,1863.84997559,1863.84997559,1863.84997559,NA,NA,NA
555512200,"555512200","Monterey Bay/Canyon","USA","United States of America",NA,NA,NA,NA,NA,NA,2156.83007813,2156.83007813,2156.83007813,2156.83007813,NA,NA,NA
555512201,"555512201","Nehalem Bank/Shale Pile","USA","United States of America",NA,NA,NA,NA,NA,NA,180.600997925,180.600997925,180.600997925,180.600997925,NA,NA,NA
555512202,"555512202","Newport Rockpile/Stonewall Bank","USA","United States of America",NA,NA,NA,NA,NA,NA,171.330993652,171.330993652,171.330993652,171.330993652,NA,NA,NA
555512203,"555512203","Olympic 2","USA","United States of America",NA,NA,NA,NA,NA,NA,547.036010742,547.036010742,547.036010742,547.036010742,NA,NA,NA
555512204,"555512204","Painted Cave","USA","United States of America",NA,NA,NA,NA,NA,NA,4.62329006195,4.62329006195,4.62329006195,4.62329006195,NA,NA,NA
555512205,"555512205","Point Arena North","USA","United States of America",NA,NA,NA,NA,NA,NA,88.212097168,88.212097168,88.212097168,88.212097168,NA,NA,NA
555512206,"555512206","Point Arena South Biogenic Area","USA","United States of America",NA,NA,NA,NA,NA,NA,257.154998779,257.154998779,257.154998779,257.154998779,NA,NA,NA
555512207,"555512207","Point Conception","USA","United States of America",NA,NA,NA,NA,NA,NA,3288.5300293,3288.5300293,3288.5300293,3288.5300293,NA,NA,NA
555512208,"555512208","Point Sur Deep","USA","United States of America",NA,NA,NA,NA,NA,NA,218.994995117,218.994995117,218.994995117,218.994995117,NA,NA,NA
555512209,"555512209","Potato Bank","USA","United States of America",NA,NA,NA,NA,NA,NA,287.319000244,287.319000244,287.319000244,287.319000244,NA,NA,NA
555512210,"555512210","President Jackson Seamount","USA","United States of America",NA,NA,NA,NA,NA,NA,986.752990723,986.752990723,986.752990723,986.752990723,NA,NA,NA
555512211,"555512211","Richardson Rock","USA","United States of America",NA,NA,NA,NA,NA,NA,188.845993042,188.845993042,188.845993042,188.845993042,NA,NA,NA
555512212,"555512212","Rogue Canyon","USA","United States of America",NA,NA,NA,NA,NA,NA,885.554992676,885.554992676,885.554992676,885.554992676,NA,NA,NA
555512213,"555512213","Santa Barbara","USA","United States of America",NA,NA,NA,NA,NA,NA,147.462997437,147.462997437,147.462997437,147.462997437,NA,NA,NA
555512214,"555512214","Scorpion","USA","United States of America",NA,NA,NA,NA,NA,NA,48.3819007874,48.3819007874,48.3819007874,48.3819007874,NA,NA,NA
555512215,"555512215","Siletz Deepwater","USA","United States of America",NA,NA,NA,NA,NA,NA,537.757019043,537.757019043,537.757019043,537.757019043,NA,NA,NA
555512216,"555512216","Skunk Point","USA","United States of America",NA,NA,NA,NA,NA,NA,3.57842993736,3.57842993736,3.57842993736,3.57842993736,NA,NA,NA
555512217,"555512217","South Point","USA","United States of America",NA,NA,NA,NA,NA,NA,38.7793998718,38.7793998718,38.7793998718,38.7793998718,NA,NA,NA
555512218,"555512218","Thompson Seamount","USA","United States of America",NA,NA,NA,NA,NA,NA,428.122009277,428.122009277,428.122009277,428.122009277,NA,NA,NA
555512219,"555512219","Tolo Bank","USA","United States of America",NA,NA,NA,NA,NA,NA,55.3296012878,55.3296012878,55.3296012878,55.3296012878,NA,NA,NA
555512236,"555512236","Antialtair Seamount High Seas MPA","ABNJ",NA,NA,NA,NA,NA,NA,NA,2807,2807,2807,2806.55388502,2806.55388502,2806.55388502,2806.55388502
555512237,"555512237","Altair Seamount High Seas MPA","ABNJ",NA,NA,NA,NA,NA,NA,NA,4384,4384,4384,4383.75557413,4383.75557413,4383.75557413,4383.75557413
555512238,"555512238","Josephine Seamount High Seas MPA
","ABNJ",NA,NA,NA,NA,NA,NA,NA,19371,19371,19371,19364.9476619,19364.9476619,19364.9476619,19364.9476619
555512239,"555512239","Milne Seamount Complex MPA","ABNJ",NA,NA,NA,NA,NA,NA,NA,20913,20913,20913,20913.8799758,20913.8799758,20913.8799758,20913.8799758
555512240,"555512240","MAR North of the Azores High Seas MPA","ABNJ",NA,NA,NA,NA,NA,NA,NA,93416,93416,93416,93572.4589916,93572.4589916,93572.4589916,93572.4589916
555512241,"555512241","Charlie-Gibbs South High Seas MPA","ABNJ",NA,NA,NA,NA,NA,NA,NA,145420,145420,145420,324123.207985,324123.207985,324123.207985,145420
555512245,"555512245","Evergreen Forest in Judo Island Wando","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512246,"555512246","Evergreen forest in Kkamakseom Island Gangjin","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512249,"555512249","Evergreen forest in Mira ri Wando","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512250,"555512250","Evergreen Forest in Mokdo Island Ulju","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512251,"555512251","Evergreen forest in Oenarodo Island Goheung","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512252,"555512252","Evergreen forest in Oeyeondo Island Boryeong","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512253,"555512253","Evergreen Forest in Yesong ri Wando","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512292,"555512292","Nakdonggang  Estuary","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512296,"555512296","Sohwangsagu(Dune)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512300,"555512300","Chaeseokgang and Jeokbyeokgang Weathered Sea Cliff in Buan","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512301,"555512301","Dumujin in Baeknyeongdo Island Ongjin","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512303,"555512303","Gugyedeung Pebble Beach in Jeongdo-ri Wando","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512304,"555512304","Haegeumgang in Geoje","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512310,"555512310","Sangbaekdo and Habaekdo Islands in Yeosu","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512311,"555512311","Sea Road of Jindo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512312,"555512312","Taejongdae Coast in Yeongdo Busan","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512314,"555512314","79_Akdo(jangguseom)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512315,"555512315","149_Anmokseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512316,"555512316","44_Baegyado","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512317,"555512317","103_Bakdariseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512318,"555512318","150_Bangmokseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512319,"555512319","104_Beopgoseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512320,"555512320","67_Bido","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512321,"555512321","3_Bido","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512322,"555512322","105_Bonongdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512323,"555512323","144_Budo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512324,"555512324","20_Budo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512325,"555512325","125_Bukgyeongnyeolbido","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512326,"555512326","139_Bukyeongjeseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512327,"555512327","58_Bulgeundo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512328,"555512328","99_Bunamseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512329,"555512329","7_Bunjido","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512330,"555512330","40_Byeongpungdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512331,"555512331","78_Chaedo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512332,"555512332","133_Cheongdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512333,"555512333","53_Chudo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512334,"555512334","114_Daebyeongdaedo(jungsamseom)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512335,"555512335","62_Daebyeongpungdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512336,"555512336","51_Daecheongdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512337,"555512337","64_Daechilgido","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512338,"555512338","50_Daegilsando","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512339,"555512339","46_Daehangdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512340,"555512340","110_Daehyeongjedo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512341,"555512341","94_Daejeongseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512342,"555512342","70_Daesado","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512343,"555512343","143_Daesamdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512344,"555512344","100_Daeseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512345,"555512345","9_Daesongdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512346,"555512346","109_Dalludo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512347,"555512347","61_Darajido(naktaseom)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512348,"555512348","32_Deungdaedo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512350,"555512350","88_Durido","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512351,"555512351","11_Eopyeongdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512352,"555512352","28_Eoyudo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512353,"555512353","160_Gadeokdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512354,"555512354","131_Gaerindo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512355,"555512355","16_Gakeuldo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512356,"555512356","142_Gakeuldo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512357,"555512357","77_Galdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512358,"555512358","117_Galdo(galgotdo)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512359,"555512359","57_Galmado","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512360,"555512360","102_Galmaeseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512361,"555512361","38_Godo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512362,"555512362","47_Gokdudo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512363,"555512363","141_Goldo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512364,"555512364","155_Gomseom(ungdo)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512365,"555512365","126_Gotdo(kkotseom)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512366,"555512366","146_Goyeo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512367,"555512367","22_Gwangdaedo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512368,"555512368","25_Habajiseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512369,"555512369","152_Habisado","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512370,"555512370","41_Haenggeumdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512371,"555512371","119_Hakseom(hakdo)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512372,"555512372","14_Halmiyeom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512373,"555512373","122_Heugeodo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512374,"555512374","132_Heukgeomdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512375,"555512375","54_Hoenggyeondo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512376,"555512376","101_Hogamseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512377,"555512377","27_Hongdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512378,"555512378","121_Hyanggido","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512379,"555512379","80_Hyeoldo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512380,"555512380","71_Jaedo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512381,"555512381","156_Jamdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512382,"555512382","84_Jangdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512383,"555512383","145_Janggudo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512384,"555512384","157_Jangguseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512385,"555512385","91_Jinmokdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512386,"555512386","55_Jinseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512387,"555512387","130_Jokdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512388,"555512388","140_Jujeonjaseom(saengdo)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512389,"555512389","36_Jugamdo(Mido)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512390,"555512390","147_Jukdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512391,"555512391","89_Jukdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512392,"555512392","24_Jungbajiseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512393,"555512393","65_Jungchilgido","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512394,"555512394","19_Jungtonggakeuldo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512395,"555512395","72_Junghwado","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512396,"555512396","30_Jwasarido(Jasarido)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512397,"555512397","39_Maando","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512398,"555512398","81_Mado","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512400,"555512400","136_Makdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512401,"555512401","26_Meongaeseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512402,"555512402","45_Mokdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512403,"555512403","37_Mokdo(Budo)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512404,"555512404","154_Mullaeseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512405,"555512405","158_Muneobukdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512406,"555512406","159_Muneonamdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512407,"555512407","12_Mungtungdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512408,"555512408","127_Myodo(tokkiseom)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512409,"555512409","124_Myodo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512410,"555512410","108_Naejodo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512411,"555512411","138_Namhyeongjeseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512412,"555512412","48_Namuseom(sangmokdo)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512413,"555512413","49_Napjakdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512414,"555512414","43_Naptaegido(seodaegido)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512415,"555512415","87_Odo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512416,"555512416","52_Odo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512417,"555512417","83_Odongdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512418,"555512418","31_Oebujido","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512419,"555512419","112_Oechido(keunttanchido)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512420,"555512420","92_Oenseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512421,"555512421","123_Okdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512422,"555512422","35_Sado","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512423,"555512423","23_Sangbajiseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512424,"555512424","151_Sangbisado","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512425,"555512425","134_Sangjangdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512426,"555512426","33_Sejondo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512427,"555512427","4_Seokdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512428,"555512428","137_Seomando","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512429,"555512429","59_Seomeoduji(eodudo)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512430,"555512430","10_Shindo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512431,"555512431","113_Sobyeongdaedo(nureongseom)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512432,"555512432","86_Socheomdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512433,"555512433","34_Sochido","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512434,"555512434","66_Sochilgido","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512435,"555512435","13_Sochojido","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512436,"555512436","115_Sodapodo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512437,"555512437","63_Sodarangdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512438,"555512438","96_Soheosado","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512439,"555512439","106_Sohoenggyeongdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512440,"555512440","93_Sojeongseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512441,"555512441","29_Sojido","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512442,"555512442","118_Solseom(akdo)","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512443,"555512443","128_Solseom","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512444,"555512444","82_Somado","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512445,"555512445","135_Somokgwado","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512446,"555512446","116_Songdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512447,"555512447","68_Songdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555512448,"555512448","76_Songdo","KOR","Republic of Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
